date,type,url,title
03/03/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ecc9d72387404dcb4,"Presentation to the Senate Budget and Taxation Subcommittee - Department of State Police
                                                            



Related Report Dated 11/23/2015"
03/02/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2ecc9d72387404dcb4,"Presentation to the House Appropriations Subcommittee - Department of State Police
                                                            



Related Report Dated 11/23/2015"
02/29/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcb9,"Presentation to the House Appropriations Subcommittee - Video Lottery Operations Revenue - Small, Minority, and Women-Owned Businesses Account (Performance)
                                                            



Related Report Dated 10/23/2015"
02/26/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcb9,"Presentation to the Senate Budget and Taxation Subcommittee - Video Lottery Operations Revenue - Small, Minority, and Women-Owned Businesses Account (Performance)
                                                            



Related Report Dated 10/23/2015"
02/24/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcbe,"Presentation to the House Appropriations Subcommittee - Department of Public Safety and Correctional Services - Division of Parole and Probation - Probation Intake and Fee Assessment Processes
                                                            



Related Report Dated 11/30/2015"
02/18/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcbe,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Public Safety and Correctional Services - Division of Parole and Probation - Probation Intake and Fee Assessment Processes
                                                            



Related Report Dated 11/30/2015"
02/10/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcc2,"Presentation to the House Health and Government Operations Committee - Certain Operational Aspects of the Blind Industries and Services of Maryland (Performance)
                                                            



Related Report Dated 2/1/2016"
02/08/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcc4,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Health Benefit Exchange
                                                            



Related Report Dated 10/2/2015"
02/04/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf2fcc9d72387404dcc4,"Presentation to the House Appropriations Subcommittee - Maryland Health Benefit Exchange
                                                            



Related Report Dated 10/2/2015"
02/03/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcc8,"Presentation to the House Appropriations Subcommittee - Department of Public Safety and Correctional Services - Office of the Secretary and Other Units
                                                            



Related Report Dated 11/18/2015"
01/28/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcc8,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Public Safety and Correctional Services - Office of the Secretary and Other Units
                                                            



Related Report Dated 11/18/2015"
02/03/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dccc,"Presentation to the House Appropriations Subcommittee - Department of Human Resources - Local Department Operations
                                                            



Related Report Dated 7/24/2015"
01/28/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dccc,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Resources - Local Department Operations
                                                            



Related Report Dated 7/24/2015"
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcd0,"Presentation to the Joint Audit Committee - Comptroller of Maryland - Revenue Administration Division
                                                            



Related Report Dated 9/16/2016"
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcd4,"Presentation to the Joint Audit Committee - Department of Information Technology - Department of State Police - Department of Natural Resources - Resource Sharing Lease Agreements (Special Review)
                                                            



Related Report Dated 11/18/2016"
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcd6,"Presentation to the Joint Audit Committee - Department of Health and Mental Hygiene - Developmental Disabilities Administration
                                                            



Related Report Dated 11/18/2016"
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcd8,Presentation to the Joint Audit Committee - Request to Revise Local School System Audit Scope
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcda,Presentation to the Joint Audit Committee - Findings for Seven Local School Systems Requesting Waivers
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dcdc,Presentation to the Joint Audit Committee - Follow-up Process and Repeat Audit Findings
12/06/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dce2,"Presentation to the Joint Audit Committee - Summary of Reports Issued and Recommended Committee Action - July 1, 2016 to November 30, 2016
                                                            



The reports referenced in this presentation are listed below.
Department of Health and Mental Hygiene - Developmental Disabilities Administration (11/18/2016)
Department of Information Technology - Department of State Police - Department of Natural Resources - Resource Sharing Lease Agreements (11/18/2016)
Comptroller of Maryland - Revenue Administration Division (9/16/2016)
Department of Information Technology (9/12/2016)"
11/16/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dce4,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits 
                                                            



Related Report Dated 9/21/2016"
08/03/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dce6,"Presentation to the Joint Audit Committee - Board of Liquor License Commissioners for Baltimore City (Performance)
                                                            



Related Report Dated 7/13/2016"
08/03/2016,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9daf30cc9d72387404dce8,"Presentation to the Joint Audit Committee - Maryland State Department of Education
                                                            



Related Report Dated 6/22/2016"
